datetime,abe,max,min,fec,vwapd,mme9,mme34,mma200,hig10,low10
31/01/2019 12:20,98115,98155,98040,98145,98063.82,98173.7,98033.94,96877.73,98425,97980
31/01/2019 12:15,98180,98225,98080,98115,98063.15,98180.87,98027.2,96868.75,98425,97980
31/01/2019 12:10,98190,98280,98155,98175,98060.86,98197.34,98021.88,96859.7,98425,97980
31/01/2019 12:05,98080,98190,97980,98185,98055.6,98202.92,98012.6,96850.13,98425,98000
31/01/2019 12:00,98135,98210,98035,98085,98054.7,98207.4,98002.16,96841.42,98425,97990
31/01/2019 11:55,98285,98285,98120,98130,98051.77,98238,97997.13,96833.42,98425,97905
31/01/2019 11:50,98360,98385,98235,98280,98047.67,98265,97989.08,96825.42,98425,97905
31/01/2019 11:45,98315,98425,98315,98355,98039.38,98261.25,97971.45,96816.95,98345,97905
31/01/2019 11:40,98225,98330,98210,98315,98023.34,98237.81,97948.2,96808.15,98345,97800
31/01/2019 11:35,98185,98240,98185,98230,98016.49,98218.52,97925.98,96798.88,98345,97800
31/01/2019 11:30,98105,98200,98100,98180,98012.3,98215.64,97907.55,96790.33,98345,97800
31/01/2019 11:25,98260,98275,98100,98100,98008.23,98224.55,97891.05,96781.65,98345,97775
31/01/2019 11:20,98320,98330,98240,98260,98001.63,98255.68,97878.38,96773.25,98345,97750
31/01/2019 11:15,98330,98345,98270,98315,97995.15,98254.6,97855.26,96765.08,98345,97750
31/01/2019 11:10,98305,98345,98205,98345,97985.84,98239.5,97827.39,96756.2,98330,97750
31/01/2019 11:05,98275,98320,98220,98305,97977.13,98213.13,97796.02,96747.23,98330,97750
31/01/2019 11:00,98205,98290,98195,98275,97968.59,98190.16,97765.18,96738.88,98330,97740
31/01/2019 10:55,98270,98330,98180,98200,97958.73,98168.95,97734.28,96730.35,98325,97665
31/01/2019 10:50,98285,98305,98225,98275,97942.64,98161.18,97706.05,96722.3,98325,97595
31/01/2019 10:45,98280,98325,98215,98290,97930.18,98132.73,97671.57,96714.23,98285,97450
31/01/2019 10:40,98215,98285,98190,98275,97912.06,98093.41,97634.09,96707.05,98230,97450
31/01/2019 10:35,98185,98230,98140,98220,97897.79,98048.01,97595.24,96700.27,98190,97150
31/01/2019 10:30,98050,98190,98045,98180,97880.63,98005.01,97557.38,96693.77,98120,97150
31/01/2019 10:25,98045,98100,98000,98045,97861.71,97961.26,97519.64,96687.6,98120,97120
31/01/2019 10:20,98005,98120,97990,98045,97851.91,97940.32,97487.8,96681.77,98065,97045
31/01/2019 10:15,97965,98045,97905,98010,97834.45,97914.15,97454.04,96676.1,98065,97045
31/01/2019 10:10,98005,98065,97905,97965,97822.81,97890.19,97420.34,96670.75,98025,97025
31/01/2019 10:05,97975,98025,97910,98015,97800.27,97871.48,97387.34,96665.27,97975,97005
31/01/2019 10:00,97890,97975,97800,97975,97784.82,97835.61,97349.3,96659.55,97945,96825
31/01/2019 09:55,97905,97945,97880,97890,97771.23,97800.77,97311.38,96653.88,97945,96825
31/01/2019 09:50,97920,97925,97875,97905,97762.53,97778.46,97276.3,96648.2,97945,96825
31/01/2019 09:45,97795,97945,97775,97915,97754.99,97746.83,97238.2,96642.02,97920,96825
31/01/2019 09:40,97790,97810,97750,97795,97735.86,97704.79,97197.19,96635.75,97920,96825
31/01/2019 09:35,97870,97875,97765,97790,97732.46,97682.23,97160.95,96630.25,97920,96825
31/01/2019 09:30,97900,97900,97835,97865,97723.36,97655.29,97122.83,96624.38,97920,96305
31/01/2019 09:25,97830,97920,97825,97895,97707.02,97602.86,97077.85,96618.08,97845,96250
31/01/2019 09:20,97760,97845,97740,97835,97669.91,97529.83,97028.33,96611.25,97825,96250
31/01/2019 09:15,97705,97825,97665,97755,97648.55,97453.54,96979.44,96604.52,97775,96250
31/01/2019 09:10,97640,97775,97595,97710,97615.91,97378.17,96932.43,96597.48,97700,96250
31/01/2019 09:05,97465,97675,97450,97640,97567.51,97295.21,96885.3,96590.83,97700,96250
31/01/2019 09:00,97700,97700,97460,97465,97577.36,97209.02,96839.56,96585.2,97420,96250
30/01/2019 18:05,97340,97345,97150,97150,96746.8,97145.02,96801.66,96580.35,97420,96250
30/01/2019 18:00,97365,97395,97310,97335,96745.2,97143.78,96780.55,96577.25,97420,96250
30/01/2019 17:55,97170,97420,97120,97370,96742.71,97095.98,96746.95,96573.02,97245,96250
30/01/2019 17:50,97130,97210,97045,97175,96738.43,97027.47,96709.19,96569.05,97245,96250
30/01/2019 17:45,97070,97235,97055,97125,96736.57,96990.59,96680.95,96565.27,97245,96250
30/01/2019 17:40,97110,97155,97025,97070,96733.19,96956.98,96654.04,96562.42,97245,96250
30/01/2019 17:35,97060,97195,97005,97110,96730.68,96928.73,96628.83,96560.17,97245,96215
30/01/2019 17:30,96880,97075,96825,97060,96726.53,96883.41,96599.66,96557.83,97245,96215
30/01/2019 17:25,97065,97165,96835,96875,96724.46,96839.27,96571.77,96555.5,97245,96215
30/01/2019 17:20,97185,97245,97060,97060,96721.16,96830.33,96553.39,96553.58,97225,96215
30/01/2019 17:15,97090,97200,96970,97185,96716.38,96772.91,96522.69,96550.5,97225,96120
30/01/2019 17:10,96940,97130,96835,97090,96711.72,96669.89,96482.55,96546.55,97225,96120
30/01/2019 17:05,97005,97140,96875,96940,96707.34,96564.86,96445.73,96542.88,97225,96120
30/01/2019 17:00,96315,97225,96305,96995,96700.89,96471.07,96415.78,96540.05,96470,96120
30/01/2019 16:55,96315,96355,96250,96310,96699.24,96340.09,96380.68,96536.73,96470,96120
30/01/2019 16:50,96275,96335,96250,96310,96701.9,96347.61,96384.96,96535.7,96470,96120
30/01/2019 16:45,96385,96410,96270,96275,96704.73,96357.02,96389.5,96534.55,96470,96120
30/01/2019 16:40,96450,96470,96370,96385,96708.46,96377.52,96396.44,96533.77,96460,96120
30/01/2019 16:35,96400,96460,96375,96450,96710.44,96375.66,96397.13,96532.42,96440,96120
30/01/2019 16:30,96385,96420,96365,96395,96712.02,96357.07,96393.93,96530.45,96440,96120
30/01/2019 16:25,96315,96390,96310,96385,96713.56,96347.59,96393.87,96528.3,96440,96120
30/01/2019 16:20,96350,96375,96305,96315,96715.62,96338.23,96394.41,96524.38,96440,96120
30/01/2019 16:15,96390,96430,96315,96350,96718.25,96344.05,96399.22,96521.7,96440,96120
30/01/2019 16:10,96420,96440,96375,96390,96721.35,96342.55,96402.2,96519.52,96435,96120
30/01/2019 16:05,96360,96435,96360,96430,96723.45,96330.7,96402.95,96516.92,96400,96120
30/01/2019 16:00,96310,96385,96250,96355,96726.17,96305.87,96401.3,96513.85,96400,96120
30/01/2019 15:55,96270,96325,96215,96305,96729.88,96293.59,96404.11,96511.1,96400,96120
30/01/2019 15:50,96320,96375,96260,96265,96733.9,96290.73,96410.12,96509.1,96485,96120
30/01/2019 15:45,96275,96335,96240,96315,96738.22,96297.17,96418.91,96506.67,96485,96120
30/01/2019 15:40,96310,96335,96230,96270,96741.46,96292.71,96425.21,96504.33,96485,96110
30/01/2019 15:35,96130,96315,96120,96305,96745.87,96298.39,96434.62,96502.48,96485,96010
30/01/2019 15:30,96270,96300,96120,96125,96753.02,96296.73,96442.47,96500.5,96495,96010
30/01/2019 15:25,96335,96375,96260,96265,96761.52,96339.67,96461.71,96499.77,96515,96010
30/01/2019 15:20,96320,96400,96315,96340,96765.38,96358.34,96473.63,96498.02,96515,96010
30/01/2019 15:15,96280,96340,96195,96320,96770.48,96362.92,96481.73,96496.2,96515,96010
30/01/2019 15:10,96330,96350,96180,96280,96775.88,96373.66,96491.54,96494.65,96515,96010
30/01/2019 15:05,96375,96400,96265,96330,96785.31,96397.07,96504.36,96492.83,96515,96010
30/01/2019 15:00,96460,96485,96355,96380,96791.37,96413.84,96514.93,96491.25,96515,96010
30/01/2019 14:55,96415,96470,96360,96465,96795.94,96422.3,96523.11,96489.17,96515,96010
30/01/2019 14:50,96435,96470,96375,96415,96799.52,96411.62,96526.63,96486.48,96515,96010
30/01/2019 14:45,96450,96475,96390,96435,96802.82,96410.77,96533.4,96484.08,96515,96010
30/01/2019 14:40,96460,96495,96410,96450,96806.13,96404.72,96539.36,96480.88,96515,96010
30/01/2019 14:35,96425,96515,96420,96460,96809.05,96393.4,96544.77,96477.88,96555,96010
30/01/2019 14:30,96365,96430,96350,96420,96812.91,96376.75,96549.91,96474.98,96555,96010
30/01/2019 14:25,96425,96430,96335,96365,96815.85,96365.94,96557.79,96472.38,96555,96010
30/01/2019 14:20,96410,96480,96390,96425,96821.41,96366.17,96569.48,96469.5,96555,96010
30/01/2019 14:15,96370,96450,96360,96410,96825.75,96351.46,96578.23,96466.23,96555,96010
30/01/2019 14:10,96370,96385,96300,96365,96831.86,96336.83,96588.43,96462.48,96555,96010
30/01/2019 14:05,96230,96375,96230,96370,96838.15,96329.79,96601.97,96459.9,96555,96010
30/01/2019 14:00,96125,96245,96110,96230,96846.08,96319.73,96616.02,96456.6,96555,96010
30/01/2019 13:55,96095,96150,96010,96120,96858.88,96342.17,96639.42,96453,96555,96085
30/01/2019 13:50,96320,96375,96085,96095,96875.34,96397.71,96670.9,96450.13,96640,96300
30/01/2019 13:45,96535,96555,96310,96320,96896.27,96473.39,96705.8,96447.67,96810,96300
30/01/2019 13:40,96480,96550,96420,96540,96905.41,96511.73,96729.19,96444.17,96860,96300
30/01/2019 13:35,96450,96490,96365,96480,96911.59,96504.67,96740.66,96439.1,96860,96300
30/01/2019 13:30,96445,96505,96440,96450,96918.9,96510.84,96756.45,96433.38,97000,96300
30/01/2019 13:25,96430,96475,96350,96445,96924.27,96526.05,96775.02,96428.35,97000,96300
30/01/2019 13:20,96330,96445,96300,96425,96930.21,96546.32,96795.02,96423.5,97030,96300
30/01/2019 13:15,96490,96505,96315,96335,96939.65,96576.65,96817.45,96418.15,97030,96300
30/01/2019 13:10,96350,96495,96300,96490,96949.21,96637.06,96846.69,96413.5,97030,96300
30/01/2019 13:05,96430,96475,96300,96350,96962.07,96673.83,96868.3,96408.58,97030,96415
30/01/2019 13:00,96575,96640,96415,96430,96980.94,96754.79,96899.72,96404.52,97100,96510
30/01/2019 12:55,96770,96810,96510,96575,96995.64,96835.98,96928.19,96400.63,97120,96675
30/01/2019 12:50,96845,96860,96675,96775,97008.07,96901.23,96949.59,96396.25,97125,96730
30/01/2019 12:45,96800,96850,96730,96845,97014.67,96932.8,96960.17,96391.02,97150,96770
30/01/2019 12:40,96960,97000,96770,96795,97021.2,96954.74,96967.15,96386,97220,96820
30/01/2019 12:35,96940,96980,96845,96960,97025.56,96994.68,96977.58,96381.13,97220,96820
30/01/2019 12:30,97020,97030,96910,96940,97028.44,97003.35,96978.64,96375.08,97220,96820
30/01/2019 12:25,96970,97030,96930,97025,97030.08,97019.19,96980.98,96369.05,97220,96820
30/01/2019 12:20,96875,96970,96865,96970,97030.97,97017.73,96978.32,96361.85,97220,96820
30/01/2019 12:15,96885,96905,96820,96875,97033.2,97029.67,96978.83,96354.9,97220,96865
30/01/2019 12:10,97090,97100,96865,96880,97037.59,97068.34,96985.12,96348.58,97290,96945
30/01/2019 12:05,97060,97120,97025,97090,97040.66,97115.43,96991.48,96342.63,97335,96945
30/01/2019 12:00,97100,97125,97010,97065,97040.09,97121.79,96985.52,96334.85,97355,96945
30/01/2019 11:55,97140,97150,97035,97100,97039.19,97135.98,96980.7,96327.08,97355,96945
30/01/2019 11:50,97185,97220,97125,97140,97038.05,97144.98,96973.46,96318.83,97355,96945
30/01/2019 11:45,97170,97200,97110,97185,97034.23,97146.22,96963.37,96310.42,97355,96945
30/01/2019 11:40,97070,97190,97070,97165,97031.27,97136.52,96949.94,96301.48,97355,96925
30/01/2019 11:35,97080,97160,97065,97075,97028.6,97129.41,96936.91,96292.45,97355,96880
30/01/2019 11:30,97100,97175,97060,97085,97026.14,97143.01,96928.54,96283.4,97355,96880
30/01/2019 11:25,97135,97140,97025,97100,97022.27,97157.51,96919.05,96273.95,97355,96770
30/01/2019 11:20,97260,97290,97125,97130,97019.42,97171.88,96908.09,96264.35,97355,96750
30/01/2019 11:15,97310,97335,97210,97255,97012.55,97182.35,96894.64,96255,97355,96700
30/01/2019 11:10,97250,97355,97250,97310,97002.42,97164.19,96872.8,96245.35,97320,96700
30/01/2019 11:05,97280,97320,97205,97245,96991.46,97127.73,96846.3,96235.15,97300,96700
30/01/2019 11:00,97130,97300,97130,97285,96978.16,97098.41,96822.14,96226.08,97190,96700
30/01/2019 10:55,97045,97135,97030,97135,96957.09,97051.77,96794.09,96215.8,97220,96700
30/01/2019 10:50,97090,97100,96975,97050,96951.91,97030.95,96773.42,96206.88,97220,96700
30/01/2019 10:45,97020,97110,96945,97085,96948.16,97026.19,96756.66,96197.42,97220,96700
30/01/2019 10:40,96985,97060,96945,97015,96942.84,97011.48,96736.76,96188.7,97220,96540
30/01/2019 10:35,97070,97105,96975,96980,96939.78,97010.61,96719.9,96179.3,97220,95755
30/01/2019 10:30,97065,97115,96970,97065,96934.99,97018.27,96704.13,96170.27,97220,95755
30/01/2019 10:25,97090,97135,97055,97060,96925.16,97006.58,96682.27,96161.3,97220,95755
30/01/2019 10:20,97065,97150,97030,97085,96918.38,96993.23,96659.38,96153.02,97220,95755
30/01/2019 10:15,97030,97110,96985,97065,96906.42,96970.28,96633.58,96145.2,97220,95755
30/01/2019 10:10,97185,97190,97000,97030,96895.34,96946.6,96607.43,96137.98,97220,95755
30/01/2019 10:05,97070,97220,97055,97190,96876.43,96925.75,96581.82,96130.98,97080,95755
30/01/2019 10:00,96965,97080,96925,97075,96834.21,96859.69,96544.96,96123.52,96975,95755
30/01/2019 09:55,96920,96975,96880,96965,96813.73,96805.86,96512.84,96116.65,96960,95755
30/01/2019 09:50,96920,96960,96895,96920,96805.02,96766.07,96485.43,96110,96945,95755
30/01/2019 09:45,96770,96945,96770,96920,96794.65,96727.59,96459.09,96103.58,96890,95755
30/01/2019 09:40,96765,96825,96750,96770,96781.74,96679.48,96431.16,96098.05,96890,95755
30/01/2019 09:35,96750,96785,96700,96770,96781.16,96656.86,96410.63,96093.7,96890,95755
30/01/2019 09:30,96780,96800,96735,96755,96788,96628.58,96388.84,96090.15,96890,95755
30/01/2019 09:25,96790,96840,96765,96780,96790.05,96596.97,96366.66,96086.95,96890,95755
30/01/2019 09:20,96855,96870,96765,96790,96788.25,96551.21,96341.6,96084.58,96890,95755
30/01/2019 09:15,96860,96880,96810,96855,96783.1,96491.52,96314.43,96082.27,96890,95755
30/01/2019 09:10,96805,96890,96785,96865,96770.99,96400.64,96281.66,96079.75,96840,95755
30/01/2019 09:05,96745,96840,96725,96805,96743.58,96284.55,96246.31,96077.3,96800,95755
30/01/2019 09:00,96540,96800,96540,96745,96700.1,96154.43,96212.45,96075.27,96235,95755
29/01/2019 18:05,95925,95925,95755,95755,96413.63,96006.79,96180.18,96072.65,96275,95815
29/01/2019 18:00,95920,95975,95815,95920,96415.99,96069.73,96205.95,96074.48,96325,95910
29/01/2019 17:55,96150,96160,95910,95920,96419.27,96107.16,96223.27,96075.02,96345,96010
29/01/2019 17:50,96015,96160,96010,96150,96422.02,96153.95,96241.66,96076.33,96390,96010
29/01/2019 17:45,96130,96140,96010,96020,96423.77,96154.95,96247.21,96075.88,96400,96045
29/01/2019 17:40,96160,96185,96105,96130,96425.91,96188.68,96260.98,96075.63,96400,96045
29/01/2019 17:35,96165,96235,96135,96165,96427.13,96203.35,96268.92,96075,96400,96045
29/01/2019 17:30,96135,96170,96105,96165,96428.64,96212.94,96275.22,96074.27,96400,96045
29/01/2019 17:25,96100,96165,96045,96130,96429.98,96224.92,96281.9,96073.98,96400,96080
29/01/2019 17:20,96215,96230,96080,96100,96433.1,96248.65,96291.1,96074.38,96400,96175
29/01/2019 17:15,96250,96275,96180,96220,96435.95,96285.81,96302.69,96074.77,96400,96175
29/01/2019 17:10,96315,96325,96200,96250,96437.06,96302.27,96307.7,96075.13,96400,96175
29/01/2019 17:05,96340,96345,96300,96310,96438.26,96315.33,96311.2,96076,96400,96175
29/01/2019 17:00,96340,96390,96325,96340,96438.8,96316.66,96311.27,96077.05,96415,96175
29/01/2019 16:55,96310,96400,96275,96345,96439.22,96310.82,96309.52,96078.45,96430,96105
29/01/2019 16:50,96320,96370,96295,96310,96439.97,96302.27,96307.38,96080.15,96430,96025
29/01/2019 16:45,96330,96385,96315,96320,96440.47,96300.34,96307.22,96081.48,96430,95995
29/01/2019 16:40,96295,96350,96290,96330,96441.13,96295.43,96306.45,96083.35,96430,95955
29/01/2019 16:35,96260,96330,96175,96290,96441.95,96286.79,96305.02,96084.65,96430,95955
29/01/2019 16:30,96240,96300,96205,96260,96444.22,96285.98,96305.92,96086.75,96430,95955
29/01/2019 16:25,96295,96300,96200,96245,96445.48,96292.48,96308.7,96088.4,96430,95955
29/01/2019 16:20,96295,96300,96240,96295,96446.78,96304.36,96312.56,96096.85,96430,95955
29/01/2019 16:15,96340,96365,96260,96290,96447.77,96306.7,96313.63,96104.52,96430,95955
29/01/2019 16:10,96385,96415,96320,96345,96448.71,96310.88,96315.05,96112.08,96430,95955
29/01/2019 16:05,96355,96430,96340,96380,96449.2,96302.34,96313.24,96118.7,96395,95955
29/01/2019 16:00,96310,96370,96245,96355,96449.83,96282.93,96309.2,96124.7,96395,95955
29/01/2019 15:55,96300,96340,96245,96310,96451.02,96264.91,96306.42,96131.05,96395,95955
29/01/2019 15:50,96280,96395,96270,96295,96452.09,96253.64,96306.2,96136.98,96325,95955
29/01/2019 15:45,96240,96290,96215,96280,96453.71,96243.3,96306.88,96143,96325,95955
29/01/2019 15:40,96265,96290,96190,96240,96454.6,96234.13,96308.52,96148.88,96325,95955
29/01/2019 15:35,96310,96315,96245,96265,96455.93,96232.66,96312.67,96154.92,96345,95955
29/01/2019 15:30,96255,96310,96180,96310,96456.84,96224.57,96315.56,96160.67,96345,95955
29/01/2019 15:25,96310,96325,96215,96255,96459.2,96203.21,96315.9,96166.25,96345,95955
29/01/2019 15:20,96275,96325,96210,96305,96460.81,96190.27,96319.59,96171.9,96345,95955
29/01/2019 15:15,96110,96300,96105,96270,96463.24,96161.58,96320.47,96177.42,96345,95955
29/01/2019 15:10,96055,96160,96025,96110,96466.59,96134.47,96323.53,96183.73,96345,95955
29/01/2019 15:05,96060,96125,95995,96055,96470.48,96140.59,96336.48,96190.75,96390,95955
29/01/2019 15:00,96065,96180,95955,96065,96475.65,96161.98,96353.54,96197.85,96390,96000
29/01/2019 14:55,96065,96170,96050,96070,96484.39,96186.23,96371.02,96204.55,96420,96000
29/01/2019 14:50,96215,96215,96000,96065,96489.31,96215.3,96389.27,96211.35,96420,96125
29/01/2019 14:45,96210,96345,96190,96210,96498.34,96252.87,96408.91,96218.27,96420,96125
29/01/2019 14:40,96215,96255,96125,96215,96502.45,96263.59,96420.97,96223.88,96445,96125
29/01/2019 14:35,96200,96275,96185,96215,96507.21,96275.73,96433.45,96229.52,96520,96125
29/01/2019 14:30,96255,96280,96195,96195,96509.74,96290.91,96446.7,96235.08,96585,96125
29/01/2019 14:25,96170,96265,96125,96250,96512.09,96314.89,96461.95,96240.42,96590,96165
29/01/2019 14:20,96280,96295,96165,96170,96516.71,96331.12,96474.8,96245.83,96640,96165
29/01/2019 14:15,96365,96390,96210,96280,96520.84,96371.4,96493.27,96251.42,96640,96165
29/01/2019 14:10,96335,96365,96235,96360,96524.02,96394.25,96506.2,96256.52,96640,96165
29/01/2019 14:05,96345,96420,96290,96340,96527.05,96402.81,96515.06,96261.63,96640,96165
29/01/2019 14:00,96305,96360,96240,96350,96529.38,96418.52,96525.67,96266.92,96640,96165
29/01/2019 13:55,96260,96310,96165,96305,96532.49,96435.64,96536.32,96271.48,96660,96260
29/01/2019 13:50,96440,96445,96260,96260,96539.77,96468.3,96550.34,96276.67,96660,96340
29/01/2019 13:45,96480,96520,96395,96445,96544.4,96520.38,96567.94,96282.2,96660,96340
29/01/2019 13:40,96535,96585,96455,96485,96545.54,96539.22,96575.39,96286.77,96660,96340
29/01/2019 13:35,96585,96590,96485,96530,96545.95,96552.77,96580.87,96290.88,96670,96340
29/01/2019 13:30,96595,96640,96550,96585,96546.26,96558.47,96583.95,96294.92,96690,96340
29/01/2019 13:25,96460,96615,96445,96595,96545.65,96551.84,96583.89,96299.35,96695,96340
29/01/2019 13:20,96525,96530,96415,96460,96545.84,96541.05,96583.22,96303.83,96900,96340
29/01/2019 13:15,96445,96535,96415,96520,96546.73,96561.3,96590.69,96309.08,96945,96340
29/01/2019 13:10,96425,96490,96340,96445,96547.58,96571.63,96594.97,96313.98,96975,96400
29/01/2019 13:05,96625,96660,96400,96420,96551.2,96603.29,96604.05,96319.67,97020,96450
29/01/2019 13:00,96535,96635,96520,96625,96552.55,96649.11,96615.21,96325.38,97020,96450
29/01/2019 12:55,96550,96560,96480,96540,96552.07,96655.14,96614.62,96330.42,97020,96450
29/01/2019 12:50,96640,96655,96475,96550,96552.4,96683.92,96619.14,96335.55,97020,96450
29/01/2019 12:45,96565,96670,96525,96635,96552.3,96717.4,96623.33,96340.2,97020,96450
29/01/2019 12:40,96590,96690,96450,96570,96550.81,96738,96622.62,96344.48,97020,96325
29/01/2019 12:35,96660,96695,96535,96590,96549.98,96780,96625.8,96348.95,97020,96315
29/01/2019 12:30,96860,96900,96660,96660,96547.48,96827.5,96627.98,96353.3,97020,96315
29/01/2019 12:25,96920,96945,96845,96855,96537.91,96869.38,96626.04,96357.05,97020,96315
29/01/2019 12:20,96915,96975,96910,96920,96532.1,96872.97,96612.16,96360.38,97020,96315
29/01/2019 12:15,96945,97020,96900,96920,96525.23,96861.21,96593.51,96363.38,96990,96315
29/01/2019 12:10,96880,96955,96850,96945,96512.94,96846.52,96573.72,96366.95,96990,96315
29/01/2019 12:05,96905,96910,96830,96880,96507.27,96821.89,96551.22,96370,96990,96315
29/01/2019 12:00,96935,96990,96880,96910,96500.73,96807.37,96531.29,96373.02,96960,96315
29/01/2019 11:55,96870,96950,96850,96940,96488.16,96781.71,96508.34,96376.42,96960,96315
29/01/2019 11:50,96865,96900,96800,96870,96480.87,96742.14,96482.17,96379.35,96960,96315
29/01/2019 11:45,96840,96960,96815,96870,96472.54,96710.17,96458.66,96382.52,96865,96315
29/01/2019 11:40,96750,96865,96740,96840,96452.14,96670.21,96433.73,96385.65,96775,96315
29/01/2019 11:35,96670,96775,96655,96755,96438.02,96627.77,96409.11,96389,96740,96315
